	long	lat	id
599	616	794	ABalp
600	581	856	ABalp
601	555	923	ABalp
602	539	994	ABalp
603	533	1068	ABalp
604	555	1214	ABalp
605	616	1342	ABalp
606	659	1399	ABalp
607	709	1448	ABalp
608	766	1491	ABalp
609	829	1525	ABalp
610	897	1551	ABalp
611	969	1566	ABalp
612	1044	1572	ABalp
613	1120	1566	ABalp
614	1192	1551	ABalp
615	1259	1525	ABalp
616	1322	1491	ABalp
617	1379	1448	ABalp
618	1430	1399	ABalp
619	1473	1342	ABalp
620	1507	1281	ABalp
621	1533	1214	ABalp
622	1549	1143	ABalp
623	1555	1068	ABalp
624	2341	3980	MS
625	2319	4059	MS
626	2310	4140	MS
627	2315	4220	MS
628	2332	4299	MS
629	2361	4376	MS
630	2401	4449	MS
631	2306	4459	MS
632	2215	4477	MS
633	2129	4504	MS
634	2048	4539	MS
635	1974	4580	MS
636	1908	4628	MS
637	1850	4682	MS
638	1800	4742	MS
639	1747	4731	MS
640	1740	4643	MS
641	1722	4557	MS
642	1694	4476	MS
643	1657	4399	MS
644	1611	4328	MS
645	1556	4263	MS
646	1426	4152	MS
647	1271	4072	MS
648	1289	3996	MS
649	1317	3924	MS
650	1354	3856	MS
651	1401	3794	MS
652	1455	3738	MS
653	1516	3689	MS
654	1584	3647	MS
655	1658	3613	MS
656	1736	3588	MS
657	1819	3572	MS
658	1905	3567	MS
659	1998	3573	MS
660	2086	3591	MS
661	2169	3619	MS
662	2247	3658	MS
663	2317	3705	MS
664	2380	3761	MS
665	2434	3825	MS
666	2397	3872	MS
667	2366	3924	MS
668	2341	3980	MS
669	1521	6237	ABar
670	1427	6232	ABar
671	1338	6217	ABar
672	1252	6194	ABar
673	1171	6162	ABar
674	1096	6122	ABar
675	1027	6075	ABar
676	965	6021	ABar
677	910	5962	ABar
678	864	5897	ABar
679	827	5827	ABar
680	800	5754	ABar
681	783	5676	ABar
682	777	5596	ABar
683	783	5516	ABar
684	799	5440	ABar
685	868	5456	ABar
686	938	5466	ABar
687	1011	5469	ABar
688	1099	5464	ABar
689	1185	5449	ABar
690	1267	5426	ABar
691	1344	5394	ABar
692	1484	5306	ABar
693	1600	5191	ABar
694	1648	5125	ABar
695	1687	5054	ABar
696	1719	4978	ABar
697	1727	4980	ABar
698	1725	5025	ABar
699	1730	5095	ABar
700	1747	5163	ABar
701	1773	5227	ABar
702	1808	5288	ABar
703	1852	5345	ABar
704	1905	5397	ABar
705	1964	5445	ABar
706	2031	5486	ABar
707	2103	5522	ABar
708	2181	5551	ABar
709	2264	5574	ABar
710	2264	5596	ABar
711	2259	5676	ABar
712	2242	5754	ABar
713	2214	5827	ABar
714	2177	5897	ABar
715	2131	5962	ABar
716	2077	6021	ABar
717	2015	6075	ABar
718	1946	6122	ABar
719	1790	6194	ABar
720	1704	6217	ABar
721	1614	6232	ABar
722	1521	6237	ABar
723	1757	4751	ABal
724	1752	4667	ABal
725	1738	4586	ABal
726	1714	4508	ABal
727	1681	4435	ABal
728	1641	4365	ABal
729	1593	4301	ABal
730	1539	4243	ABal
731	1478	4190	ABal
732	1411	4144	ABal
733	1339	4105	ABal
734	1263	4074	ABal
735	1182	4051	ABal
736	1098	4037	ABal
737	1011	4032	ABal
738	924	4037	ABal
739	840	4051	ABal
740	759	4074	ABal
741	682	4105	ABal
742	610	4144	ABal
743	544	4190	ABal
744	483	4243	ABal
745	428	4301	ABal
746	340	4435	ABal
747	284	4586	ABal
748	269	4667	ABal
749	264	4751	ABal
750	269	4834	ABal
751	284	4915	ABal
752	308	4993	ABal
753	340	5067	ABal
754	380	5136	ABal
755	428	5200	ABal
756	483	5259	ABal
757	544	5311	ABal
758	610	5357	ABal
759	682	5396	ABal
760	759	5427	ABal
761	840	5450	ABal
762	924	5464	ABal
763	1011	5469	ABal
764	1098	5464	ABal
765	1182	5450	ABal
766	1263	5427	ABal
767	1339	5396	ABal
768	1411	5357	ABal
769	1478	5311	ABal
770	1539	5259	ABal
771	1593	5200	ABal
772	1641	5136	ABal
773	1681	5067	ABal
774	1714	4993	ABal
775	1752	4834	ABal
776	1757	4751	ABal
777	3354	5755	ABpr
778	3346	5824	ABpr
779	3327	5892	ABpr
780	3299	5957	ABpr
781	3261	6020	ABpr
782	3214	6079	ABpr
783	3158	6134	ABpr
784	3095	6185	ABpr
785	3025	6230	ABpr
786	2949	6268	ABpr
787	2866	6300	ABpr
788	2779	6324	ABpr
789	2690	6339	ABpr
790	2603	6345	ABpr
791	2519	6343	ABpr
792	2437	6333	ABpr
793	2360	6314	ABpr
794	2287	6289	ABpr
795	2220	6256	ABpr
796	2159	6216	ABpr
797	2105	6171	ABpr
798	2060	6119	ABpr
799	2083	6009	ABpr
800	2180	5885	ABpr
801	2216	5817	ABpr
802	2243	5744	ABpr
803	2259	5668	ABpr
804	2264	5589	ABpr
805	2264	5567	ABpr
806	2364	5583	ABpr
807	2469	5589	ABpr
808	2563	5584	ABpr
809	2655	5571	ABpr
810	2742	5549	ABpr
811	2823	5520	ABpr
812	2899	5483	ABpr
813	2969	5441	ABpr
814	3031	5392	ABpr
815	3086	5337	ABpr
816	3092	5340	ABpr
817	3048	5386	ABpr
818	3068	5456	ABpr
819	3098	5522	ABpr
820	3135	5582	ABpr
821	3180	5636	ABpr
822	3232	5684	ABpr
823	3291	5724	ABpr
824	3354	5755	ABpr
825	3532	5793	C
826	3461	5788	C
827	3393	5773	C
828	3328	5749	C
829	3268	5717	C
830	3213	5677	C
831	3164	5630	C
832	3121	5576	C
833	3085	5518	C
834	3057	5454	C
835	3038	5386	C
836	3089	5334	C
837	3132	5277	C
838	3166	5217	C
839	3192	5154	C
840	3207	5087	C
841	3213	5018	C
842	3207	4951	C
843	3192	4886	C
844	3256	4836	C
845	3328	4796	C
846	3405	4768	C
847	3480	4863	C
848	3580	4925	C
849	3637	4942	C
850	3697	4948	C
851	3762	4941	C
852	3822	4922	C
853	3878	4891	C
854	3924	4942	C
855	3964	4999	C
856	3996	5061	C
857	4020	5128	C
858	4034	5198	C
859	4039	5272	C
860	4035	5343	C
861	4021	5411	C
862	4000	5475	C
863	3970	5535	C
864	3934	5590	C
865	3891	5640	C
866	3842	5684	C
867	3788	5722	C
868	3730	5752	C
869	3667	5774	C
870	3601	5788	C
871	3532	5793	C
872	3355	4575	E
873	3361	4638	E
874	3288	4687	E
875	3208	4725	E
876	3122	4751	E
877	3076	4693	E
878	3021	4640	E
879	2959	4592	E
880	2890	4550	E
881	2815	4515	E
882	2734	4486	E
883	2648	4465	E
884	2558	4452	E
885	2464	4448	E
886	2382	4451	E
887	2342	4378	E
888	2312	4301	E
889	2295	4221	E
890	2290	4140	E
891	2298	4060	E
892	2320	3980	E
893	2352	3911	E
894	2442	3794	E
895	2563	3707	E
896	2632	3676	E
897	2706	3653	E
898	2783	3639	E
899	2864	3634	E
900	2946	3639	E
901	3029	3654	E
902	3112	3679	E
903	3196	3716	E
904	3272	3762	E
905	3340	3815	E
906	3400	3875	E
907	3450	3941	E
908	3491	4011	E
909	3521	4085	E
910	3541	4161	E
911	3548	4239	E
912	3502	4269	E
913	3460	4306	E
914	3425	4350	E
915	3395	4399	E
916	3374	4454	E
917	3360	4513	E
918	3355	4575	E
919	3208	5018	ABpl
920	3202	4947	ABpl
921	3186	4878	ABpl
922	3158	4812	ABpl
923	3121	4750	ABpl
924	3075	4692	ABpl
925	3021	4639	ABpl
926	2958	4592	ABpl
927	2889	4550	ABpl
928	2814	4515	ABpl
929	2733	4486	ABpl
930	2648	4465	ABpl
931	2558	4452	ABpl
932	2464	4448	ABpl
933	2371	4452	ABpl
934	2281	4465	ABpl
935	2196	4486	ABpl
936	2115	4515	ABpl
937	2039	4550	ABpl
938	1970	4592	ABpl
939	1908	4639	ABpl
940	1854	4692	ABpl
941	1771	4812	ABpl
942	1726	4947	ABpl
943	1720	5018	ABpl
944	1726	5090	ABpl
945	1743	5159	ABpl
946	1771	5225	ABpl
947	1808	5287	ABpl
948	1854	5344	ABpl
949	1908	5397	ABpl
950	1970	5445	ABpl
951	2039	5487	ABpl
952	2115	5522	ABpl
953	2196	5550	ABpl
954	2281	5571	ABpl
955	2371	5584	ABpl
956	2464	5589	ABpl
957	2558	5584	ABpl
958	2648	5571	ABpl
959	2733	5550	ABpl
960	2814	5522	ABpl
961	2889	5487	ABpl
962	2958	5445	ABpl
963	3021	5397	ABpl
964	3075	5344	ABpl
965	3121	5287	ABpl
966	3158	5225	ABpl
967	3186	5159	ABpl
968	3208	5018	ABpl
969	3355	4575	P3
970	3360	4635	P3
971	3373	4692	P3
972	3394	4746	P3
973	3421	4795	P3
974	3456	4838	P3
975	3495	4876	P3
976	3540	4906	P3
977	3589	4929	P3
978	3642	4943	P3
979	3697	4948	P3
980	3753	4943	P3
981	3806	4929	P3
982	3855	4906	P3
983	3899	4876	P3
984	3939	4838	P3
985	3973	4795	P3
986	4001	4746	P3
987	4022	4692	P3
988	4035	4635	P3
989	4039	4575	P3
990	4035	4514	P3
991	4001	4403	P3
992	3939	4311	P3
993	3899	4273	P3
994	3855	4243	P3
995	3806	4220	P3
996	3753	4206	P3
997	3697	4201	P3
998	3642	4206	P3
999	3589	4220	P3
1000	3540	4243	P3
1001	3495	4273	P3
1002	3456	4311	P3
1003	3421	4354	P3
1004	3394	4403	P3
1005	3373	4457	P3
1006	3360	4514	P3
1007	3355	4575	P3
1008	2863	8266	ABp
1009	2869	8359	ABp
1010	2884	8448	ABp
1011	2909	8533	ABp
1012	2944	8613	ABp
1013	2986	8686	ABp
1014	3036	8753	ABp
1015	3093	8812	ABp
1016	3156	8863	ABp
1017	3224	8904	ABp
1018	3298	8936	ABp
1019	3270	9023	ABp
1020	3234	9106	ABp
1021	3190	9186	ABp
1022	3139	9260	ABp
1023	3081	9330	ABp
1024	3017	9394	ABp
1025	2946	9452	ABp
1026	2870	9504	ABp
1027	2789	9549	ABp
1028	2704	9587	ABp
1029	2614	9617	ABp
1030	2520	9639	ABp
1031	2424	9653	ABp
1032	2222	9652	ABp
1033	2122	9638	ABp
1034	1934	9582	ABp
1035	1846	9542	ABp
1036	1763	9494	ABp
1037	1686	9439	ABp
1038	1615	9378	ABp
1039	1550	9310	ABp
1040	1492	9236	ABp
1041	1442	9158	ABp
1042	1400	9074	ABp
1043	1366	8987	ABp
1044	1341	8895	ABp
1045	1326	8800	ABp
1046	1321	8703	ABp
1047	1326	8605	ABp
1048	1341	8510	ABp
1049	1366	8419	ABp
1050	1400	8331	ABp
1051	1442	8248	ABp
1052	1492	8169	ABp
1053	1550	8096	ABp
1054	1615	8028	ABp
1055	1686	7966	ABp
1056	1763	7911	ABp
1057	1846	7864	ABp
1058	1934	7823	ABp
1059	2026	7791	ABp
1060	2122	7768	ABp
1061	2222	7753	ABp
1062	2324	7748	ABp
1063	2546	7772	ABp
1064	2651	7800	ABp
1065	2751	7839	ABp
1066	2845	7887	ABp
1067	2932	7944	ABp
1068	2903	8018	ABp
1069	2881	8097	ABp
1070	2868	8180	ABp
1071	2863	8266	ABp
1072	1321	8703	ABa
1073	1326	8797	ABa
1074	1340	8889	ABa
1075	1363	8977	ABa
1076	1395	9062	ABa
1077	1434	9144	ABa
1078	1348	9185	ABa
1079	1257	9216	ABa
1080	1162	9235	ABa
1081	1064	9242	ABa
1082	976	9236	ABa
1083	891	9221	ABa
1084	809	9197	ABa
1085	730	9163	ABa
1086	656	9121	ABa
1087	585	9071	ABa
1088	519	9014	ABa
1089	458	8950	ABa
1090	403	8879	ABa
1091	354	8802	ABa
1092	311	8720	ABa
1093	275	8633	ABa
1094	246	8541	ABa
1095	225	8446	ABa
1096	212	8347	ABa
1097	208	8245	ABa
1098	225	8044	ABa
1099	275	7857	ABa
1100	311	7770	ABa
1101	354	7688	ABa
1102	403	7611	ABa
1103	458	7540	ABa
1104	519	7476	ABa
1105	585	7419	ABa
1106	656	7369	ABa
1107	730	7327	ABa
1108	809	7293	ABa
1109	891	7269	ABa
1110	976	7253	ABa
1111	1064	7248	ABa
1112	1159	7254	ABa
1113	1252	7272	ABa
1114	1341	7302	ABa
1115	1425	7341	ABa
1116	1505	7391	ABa
1117	1580	7450	ABa
1118	1648	7518	ABa
1119	1711	7593	ABa
1120	1766	7676	ABa
1121	1814	7765	ABa
1122	1853	7860	ABa
1123	1769	7908	ABa
1124	1691	7963	ABa
1125	1619	8024	ABa
1126	1553	8092	ABa
1127	1495	8166	ABa
1128	1444	8245	ABa
1129	1366	8417	ABa
1130	1341	8509	ABa
1131	1326	8605	ABa
1132	1321	8703	ABa
1133	4096	8266	P2
1134	4091	8178	P2
1135	4077	8094	P2
1136	4054	8013	P2
1137	4024	7937	P2
1138	3985	7866	P2
1139	3940	7801	P2
1140	3889	7742	P2
1141	3832	7691	P2
1142	3769	7647	P2
1143	3702	7612	P2
1144	3631	7587	P2
1145	3557	7571	P2
1146	3479	7565	P2
1147	3402	7571	P2
1148	3328	7587	P2
1149	3257	7612	P2
1150	3190	7647	P2
1151	3127	7691	P2
1152	3070	7742	P2
1153	3019	7801	P2
1154	2974	7866	P2
1155	2935	7937	P2
1156	2905	8013	P2
1157	2868	8178	P2
1158	2863	8266	P2
1159	2882	8439	P2
1160	2905	8519	P2
1161	2935	8596	P2
1162	2974	8667	P2
1163	3019	8732	P2
1164	3070	8790	P2
1165	3127	8841	P2
1166	3190	8885	P2
1167	3257	8920	P2
1168	3328	8946	P2
1169	3402	8962	P2
1170	3479	8967	P2
1171	3557	8962	P2
1172	3631	8946	P2
1173	3702	8920	P2
1174	3769	8885	P2
1175	3832	8841	P2
1176	3889	8790	P2
1177	3940	8732	P2
1178	3985	8667	P2
1179	4024	8596	P2
1180	4054	8519	P2
1181	4077	8439	P2
1182	4091	8354	P2
1183	4096	8266	P2
1184	3413	7569	EMS
1185	3336	7584	EMS
1186	3263	7610	EMS
1187	3194	7645	EMS
1188	3129	7689	EMS
1189	3070	7742	EMS
1190	3018	7802	EMS
1191	2972	7869	EMS
1192	2933	7943	EMS
1193	2932	7943	EMS
1194	2844	7886	EMS
1195	2750	7838	EMS
