	long	lat	id
369	15491	-1259	Ca
370	15534	-1281	Ca
371	15581	-1294	Ca
372	15630	-1299	Ca
373	15679	-1294	Ca
374	15726	-1281	Ca
375	15769	-1259	Ca
376	15807	-1230	Ca
377	15840	-1195	Ca
378	15867	-1154	Ca
379	15887	-1108	Ca
380	15900	-1059	Ca
381	15905	-1006	Ca
382	15900	-953	Ca
383	15887	-904	Ca
384	15867	-858	Ca
385	15807	-782	Ca
386	15726	-731	Ca
387	15679	-718	Ca
388	15630	-713	Ca
389	15581	-718	Ca
390	15534	-731	Ca
391	15491	-753	Ca
392	15453	-782	Ca
393	15420	-817	Ca
394	15393	-858	Ca
395	15372	-904	Ca
396	15360	-953	Ca
397	15355	-1006	Ca
398	15366	-1135	ABplp
399	15360	-1200	ABplp
400	15345	-1262	ABplp
401	15320	-1320	ABplp
402	15287	-1372	ABplp
403	15246	-1419	ABplp
404	15198	-1460	ABplp
405	15145	-1492	ABplp
406	15086	-1517	ABplp
407	15023	-1532	ABplp
408	14957	-1537	ABplp
409	14891	-1532	ABplp
410	14828	-1517	ABplp
411	14769	-1492	ABplp
412	14716	-1460	ABplp
413	14668	-1419	ABplp
414	14627	-1372	ABplp
415	14594	-1320	ABplp
416	14569	-1262	ABplp
417	14554	-1200	ABplp
418	14549	-1135	ABplp
419	14554	-1070	ABplp
420	14594	-950	ABplp
421	14668	-851	ABplp
422	14716	-810	ABplp
423	14769	-778	ABplp
424	14828	-753	ABplp
425	14891	-738	ABplp
426	14957	-733	ABplp
427	15023	-738	ABplp
428	15086	-753	ABplp
429	15145	-778	ABplp
430	15198	-810	ABplp
431	15246	-851	ABplp
432	15287	-897	ABplp
433	15320	-950	ABplp
434	15345	-1008	ABplp
435	15360	-1070	ABplp
436	15366	-1135	ABplp
437	14228	-1477	ABalp
438	14223	-1542	ABalp
439	14207	-1604	ABalp
440	14183	-1662	ABalp
441	14149	-1715	ABalp
442	14109	-1761	ABalp
443	14061	-1802	ABalp
444	14008	-1835	ABalp
445	13949	-1859	ABalp
446	13886	-1874	ABalp
447	13820	-1879	ABalp
448	13754	-1874	ABalp
449	13691	-1859	ABalp
450	13632	-1835	ABalp
451	13579	-1802	ABalp
452	13531	-1761	ABalp
453	13490	-1715	ABalp
454	13457	-1662	ABalp
455	13432	-1604	ABalp
456	13417	-1542	ABalp
457	13411	-1477	ABalp
458	13417	-1411	ABalp
459	13457	-1291	ABalp
460	13531	-1192	ABalp
461	13579	-1151	ABalp
462	13632	-1119	ABalp
463	13691	-1094	ABalp
464	13754	-1079	ABalp
465	13820	-1074	ABalp
466	13886	-1079	ABalp
467	13949	-1094	ABalp
468	14008	-1119	ABalp
469	14061	-1151	ABalp
470	14109	-1192	ABalp
471	14149	-1239	ABalp
472	14183	-1291	ABalp
473	14207	-1349	ABalp
474	14223	-1411	ABalp
475	14228	-1477	ABalp
476	14520	-1353	ABarp
477	14549	-1320	ABarp
478	14582	-1294	ABarp
479	14564	-1244	ABarp
480	14552	-1191	ABarp
481	14549	-1135	ABarp
482	14554	-1071	ABarp
483	14569	-1010	ABarp
484	14593	-953	ABarp
485	14527	-957	ABarp
486	14464	-952	ABarp
487	14404	-939	ABarp
488	14348	-919	ABarp
489	14298	-891	ABarp
490	14253	-855	ABarp
491	14216	-812	ABarp
492	14188	-763	ABarp
493	14171	-715	ABarp
494	14163	-666	ABarp
495	14162	-616	ABarp
496	14104	-642	ABarp
497	14050	-677	ABarp
498	13963	-765	ABarp
499	13971	-890	ABarp
500	13960	-955	ABarp
501	13939	-1020	ABarp
502	13909	-1083	ABarp
503	13977	-1104	ABarp
504	14039	-1136	ABarp
505	14094	-1178	ABarp
506	14141	-1228	ABarp
507	14179	-1285	ABarp
508	14230	-1251	ABarp
509	14282	-1229	ABarp
510	14335	-1222	ABarp
511	14378	-1227	ABarp
512	14421	-1244	ABarp
513	14459	-1271	ABarp
514	14492	-1308	ABarp
515	14520	-1353	ABarp
516	15311	-248	ABprp
517	15242	-254	ABprp
518	15177	-269	ABprp
519	15116	-294	ABprp
520	15060	-327	ABprp
521	15011	-368	ABprp
522	15019	-386	ABprp
523	15038	-443	ABprp
524	15046	-501	ABprp
525	15042	-561	ABprp
526	15028	-620	ABprp
527	15003	-678	ABprp
528	14970	-733	ABprp
529	15034	-740	ABprp
530	15094	-756	ABprp
531	15151	-781	ABprp
532	15202	-813	ABprp
533	15248	-853	ABprp
534	15287	-898	ABprp
535	15320	-949	ABprp
536	15344	-1005	ABprp
537	15359	-1065	ABprp
538	15361	-1065	ABprp
539	15359	-953	ABprp
540	15393	-857	ABprp
541	15420	-816	ABprp
542	15454	-781	ABprp
543	15492	-752	ABprp
544	15535	-731	ABprp
545	15582	-717	ABprp
546	15570	-667	ABprp
547	15567	-617	ABprp
548	15572	-568	ABprp
549	15588	-521	ABprp
550	15613	-478	ABprp
551	15637	-451	ABprp
552	15664	-429	ABprp
553	15621	-377	ABprp
554	15570	-333	ABprp
