	Nishimura	Hashimshony	Tintori
T28A11.22	-0.46582133871028	-0.479892302507128	-3.02873260832256
Y75B8A.25	-0.298029123242117	-0.140389329527341	-0.763025341271766
Y110A7A.20	-0.948967824644324	4.04347814144562	0
ppk-1	-0.343013019076023	0.0399634908828444	-0.886570931844611
F29B9.2	-0.290283224533599	0.156115517819155	0.00772250971101751
C33H5.17	-0.424033442234548	-0.0131571233789954	-0.45882950451222
T24H7.2	-0.339419541726841	0.164686579281445	-0.16368164692829
C06E1.9	-0.303969635765195	-0.715184321762995	0.07182506731318
swp-1	-0.368951231669265	-0.439976183573855	0.23079489590259
mcm-6	-0.307208251021752	-0.240897052064474	-0.023019687620726
duo-3	-0.337320590692808	-0.105709180097037	-0.689804241191635
K07B1.7	-0.45893932813683	-0.155363997282844	-0.329504569892442
cnd-1	-1.72763147228494	0	0
cyh-1	-0.795958853650468	0.367789259451558	0
let-721	-0.293477813426341	-0.321779595046582	-0.148594460678974
fbxc-36	-0.450157816002082	1.28468219586507	-0.127237741503496
K07C5.6	-0.326763919243319	0.000785161156460559	-0.0341065207544904
ZK643.2	-0.288379868631614	-0.513207062891683	-0.176604105288637
ZK546.3	-0.806163088408045	0	0
taf-1	-0.501999151949559	0.0586951945173786	-0.95050480426802
lin-53	-0.298105489976076	-0.227367723671514	-0.161362364744116
D1007.15	-0.532920017819494	0.352117645646937	-0.950755387563398
K07B1.4	-0.292310607575056	-0.158870891207461	-0.40310178635228
fbxa-76	-0.648129205109919	-1.35510262826535	1.12208389256419
M88.5	-0.377647035878479	-0.490020118478539	-0.704229369486939
nhr-10	-0.331692029266966	-0.844506002568959	-1.3850667839368
mig-23	-0.337810394598609	0.0429174074380469	-0.556833936094899
gon-4	-0.303808881730524	0.0592406708617393	0.37823857840297
symk-1	-0.413061603342973	-0.104834486068326	-0.354856982476889
F45F2.11	-0.305593893812961	1.25576255734932	0.752568751427681
K07A1.3	-0.794741242706654	-2.66909609477151	0
C56E6.6	-1.9059290846392	0	0
col-147	-2.17885237693812	0	0
T12E12.3	-0.519331723259095	0.868872330763836	0.270848334599238
nhr-4	-0.394513466561274	0.0341989992064794	-1.15291333690479
fzo-1	-0.280778568144851	0.0526789952179725	0.135144774500089
F21A10.2	-0.463827407762766	0.182070264055959	-0.146637517339164
smg-4	-0.293047205928168	-0.00181672018234586	-0.908246484917747
Y50D4A.1	-0.314522263338277	-0.40845486894994	0.514417421211038
rfc-1	-0.295882547245555	0.0448642176976161	-0.288305920438539
Y73B3A.9	-0.417433559707724	-1.94949060031566	-5.72467879939867
atm-1	-0.425251844433231	0.230036060423906	-0.461373921191128
F44E2.10	-0.29668626689191	0.824222366868083	-0.561596408842833
F40H6.6	-0.700360624669744	0.934486582885277	0
F10D7.2	-0.390086708635411	1.26571069854095	-1.64228076754714
lst-3	-0.302674753191354	0.180321518477512	-0.0294970146714298
prmt-5	-0.3140619648947	0.549271367536981	-0.566963689957046
F13B12.1	-0.285020764302178	0.00227926451161994	0.11033630649224
B0432.1	-0.781193645173249	0	0
2L52.1	-1.40444772914734	1.03158305954028	-0.211584675497565
lin-35	-0.304810459630684	-0.270244389724512	-0.020761760614066
atn-1	-0.654030732068156	-0.298962845650303	-2.99036138849557
F33D11.10	-0.281786072172932	-1.07123836331091	0.0146499650218362
nhr-181	-0.398090260189568	-1.38725153873068	0.793210161403036
F23B12.7	-0.322944023720546	0.0361556540243824	0.356855869643109
abts-1	-0.278007273804779	0.399550410264067	-0.107676933493276
K09H11.1	-1.06704129407359	0	0
wnk-1	-0.289973999096575	0.284865898187804	0.0273875669868118
B0432.6	-0.475505820844659	-0.949019885399674	-0.446877298647149
hsp-12.2	-0.709675651082238	0.0182711586597235	1.03675615881444
C55A6.9	-0.302163099811423	0.221818045600232	0.182103713371559
F42G2.6	-0.509138241354915	-0.374722180066691	-0.620208247054726
T05F1.2	-0.279497328186897	-0.513795294417904	0.0886870661507417
R10E11.6	-0.42981936992312	0.0632432717471941	-1.28217755533644
Y69A2AR.16	-0.282567390884428	0.00424186832666236	0.0692989063038798
eif-3.C	-0.285363707576487	-0.292947509364851	-0.132327736463123
C18F10.2	-1.29467295754944	0	0
kal-1	-0.828541728419946	0.239112557467207	0.172557363258508
T10F2.4	-0.282994467320182	-0.504352117293814	-0.444749184685225
ckb-4	-0.4292252204774	-0.0536618018298562	-0.588486711150305
srg-8	-1.2957327295563	0	0
F48B9.8	-0.414206861310736	-0.605274287456993	0.254572835053775
T26A5.6	-0.288251040095096	0.443142763897285	-0.364311596047656
flt-1	-0.339177253792174	0.0853933884939052	-0.175044237829024
tap-1	-0.499233930812916	1.21909010332202	-4.94142802552909
hmbx-1	-0.368042587737256	-0.389486523392164	-0.627183084256527
sur-7	-0.331567675768931	0.252473072541874	-0.580411582773478
ulp-4	-0.28258804702315	-0.139926411867692	0.0697265562760769
F38A1.8	-0.776635674042805	-0.255027798558642	-1.22845492463381
srh-76	-1.31903258099164	0	0
F52B11.1	-0.290138637950721	-1.03052844135037	-0.254177703249546
Y75B8A.24	-0.420201773990142	-0.423137218850997	0.989197106280457
unc-63	-0.890371085372506	-2.71849751062955	0
F10E9.10	-0.970928663622433	0	0
sre-4	-0.361311740101723	-0.0823842981018408	0.735309862632893
dnj-28	-0.387213046375327	-0.790589358836757	-0.0944045365916642
lig-1	-0.295594670873905	0.41140998150391	-0.37600521968415
T23B3.1	-0.273388580058562	0.313830894740473	-0.204762767336539
ZK686.3	-0.28145755884781	-0.277741498305544	-0.448555983968222
C02F5.10	-0.595473984817918	2.16682036374568	0.571965162995909
C35E7.5	-0.473860513730955	0.580763404590937	0.606695542282658
sfxn-2	-0.453882990772482	0.362631315853894	-0.0604137012196714
T14G8.3	-0.345303941928898	2.14717843682423	0.337461114079493
Y57A10A.31	-0.896373661538639	0.237035722633964	1.5638359399189
mes-4	-0.286860702474814	0.291621570835601	-0.326043011830242
R05D3.3	-1.14049407545764	0	0
rsa-1	-0.274594511404647	-0.42557616834344	0.108831563412598
C23G10.5	-1.3178857761823	0	0
Y110A7A.9	-0.284059401934901	-0.069327496972416	0.208238852949066
C27A12.9	-0.388148360760691	1.00525299997122	-1.50231139090129
Y56A3A.2	-0.434638108589726	0.382064837666394	-4.10948938054517
F42A10.6	-0.746284151735991	0.0072312934787856	0
W02B8.2	-0.325648644213274	-1.41357560239333	0.306175099677111
Y47D3A.29	-0.259560353622606	-0.576957797019662	-0.199523315491891
Y48E1C.2	-0.273917044892009	-0.720556641845872	0.0438194684050442
tbc-17	-0.451367060266876	-1.65065056047958	-1.24875572729696
ksr-1	-0.441015058431602	-0.876221248527172	-0.564408580274581
pct-1	-0.293389870761155	-0.14299500635831	-0.140246287706501
cls-3	-0.363372475774948	-2.69183622441771	-0.367291413842231
F01G4.3	-0.325142935297596	0.143311832279503	-0.795168439681633
F13B9.1	-0.342255752270233	-0.0255309510632398	0.799986342501854
T26A8.4	-0.318331979118793	0.431876553320532	-0.540795048234392
C46A5.2	-0.772743720770012	0	0
mig-32	-0.28124239782432	0.127173795324753	-0.127951340463165
T23B12.1	-0.283168976909096	-0.156382413210071	-0.225408529033446
F08F8.9	-0.30482200945081	0.194441545826951	0.131703607516482
ZK673.4	-0.45534996269108	0.647609631729535	-1.51904676476049
sbp-1	-0.493271913052314	-1.26783848406794	0.781698591216577
F54C8.4	-0.27021982375687	0.299522259520061	-0.158334919380874
C30F8.3	-0.984379290417151	0	0
ddx-23	-0.29356878924535	0.314868686330835	-0.0404637556996007
nhr-228	-0.694798815551231	-1.95323634231064	1.00099292368227
mau-2	-0.266061135326455	0.113393382504604	-0.224745717490061
Y73B3A.21	-0.342100595753942	0.965328373257235	0
swan-1	-0.249974480304393	-0.428125461083257	-0.630647832332729
F40F11.2	-0.347703786087319	-0.482641712505818	-0.321976842074634
F48E8.3	-0.265584862077459	0.0885982811415139	-0.0822674758451193
D2005.1	-0.270523039958715	-0.424889071802698	0
tag-77	-0.369602606908231	0.155349008904753	0.0766272128067084
Y54G2A.12	-0.282624445604759	0.659957410275265	-0.915706931320297
F48A11.4	-0.275475077113498	-0.256639748740336	-0.383298885319947
gly-11	-0.602559154435581	-1.6917238426518	-2.82790777320996
sax-7	-0.284039372839665	0.20307209915263	-0.608331321871425
B0261.5	-0.999890459911249	0	0
F13C5.2	-0.506695721555281	-5.08169527428975	-0.680968396247268
figl-1	-0.318039087982606	-0.232000043910875	-0.63543253482741
ZC504.3	-0.312206964931937	0.200449276114948	0.298071005680748
ZC262.4	-1.0597792799407	0	0
K07A12.1	-0.253705061439183	-0.203952792476165	0.137161058866564
F56A8.4	-0.28472601045792	-0.456200014027129	-0.530630153647204
F21D5.5	-0.343746580755504	-0.284601102337339	-1.128372497872
F55A3.3	-0.268466664345592	-0.447378342185761	-0.119108161113235
B0001.7	-0.254765261314663	-0.243905766098201	-0.137377321353624
sel-10	-0.273191652670318	-0.247099950394741	0.0499550841473222
hlh-3	-0.505435093103845	1.32309087821649	1.36182962328933
gld-3	-0.267496077304828	-0.255709663830996	-0.334095462562375
Y62E10A.17	-0.265758757372531	-0.721830682602646	-0.0430995706346653
W05F2.7	-0.530077165574552	0.649447653157127	0
klp-19	-0.25146721662212	-0.273108875912087	-0.409068588834169
cbp-1	-0.344881009293406	0.447035075884343	-0.597367771923491
Y51F10.4	-0.302653902432068	-0.46984514449532	-0.261265963886025
ima-1	-0.27156708235902	-0.343442721534646	-0.349706028159871
cit-1.1	-0.285759971430358	-0.0146431297203234	0.0411145574413597
usp-33	-0.334810893077052	0.460693323450155	-0.0500589749851283
trr-1	-0.352557776411197	-0.0564187764545244	-0.359252146893671
ZK177.4	-0.264536612809465	0.0189982225529479	0.179915943893693
unc-26	-0.322872404288204	-0.638351133254323	-0.401734645016826
C50H2.13	-0.527960745030158	0.690626053199792	0
mtm-5	-0.422897353283942	-0.283780335629007	-0.311850515100347
B0564.4	-0.521845276919829	-1.05371707565153	0
F10E9.1	-1.04044383203536	0.436563553305284	0.683278344652973
pig-1	-0.274526379462621	-0.594642777638046	-0.162528045428661
T02E1.2	-0.268461495187743	0.336514108993125	-0.0657932283906581
T05H10.1	-0.276074272652558	-0.189664089794999	-0.583853967423958
usp-48	-0.283268002710013	0.510161411691098	-0.0685497107576788
rsd-2	-0.260421882695049	0.162312033994169	-0.489530320558384
vps-16	-0.27085574208636	-0.153263121431814	0.274414319241256
C15C6.3	-0.853019433918605	0.316166505312416	0.143530788137858
smgl-2	-0.315234136766082	-1.54182725914767	-0.10042254321696
gld-2	-0.400335214212432	0.207996031992475	-0.398373661164147
set-22	-0.27913183862095	-0.316716087475193	-0.147854390383949
nac-2	-0.717011181423932	2.80149556513772	-1.11170662571757
ZK896.9	-1.0236007662617	-0.460871560900491	-1.84026289045908
F54D8.6	-0.294545949509203	-0.528279218578456	-0.0532515767225598
F20H11.1	-0.255052729829803	-1.59899931017104	1.01931329513109
ego-1	-0.273869136065148	-0.396782462869083	0.391796017849828
cul-2	-0.266123021304969	-0.523655824943526	0.304732548724479
F14B6.3	-0.555490419787706	0.609217761267491	1.60285179909577
Y37A1B.17	-0.433492634761063	-0.534637508753586	0.682469165517708
hex-3	-0.706838988286148	0.719794659374562	2.39386560676065
pde-5	-0.998693937540704	0	0
K12H4.7	-0.777731515302483	-0.23173719849653	0
Y71G10AL.1	-0.479013344676727	0.302210282544157	-0.532292081274705
ogt-1	-0.287403056357451	0.266637134031781	-0.28523315626009
mat-1	-0.238927322037772	0.0656848392218488	0.00845690432672441
psr-1	-0.266420526702446	-0.412990720643331	-0.0413876855587385
egl-30	-0.786487769512248	0.705511818216519	-0.765083873879197
Y57A10B.6	-0.452351749190451	0.25084019872254	-1.91608111783969
cyp-36A1	-1.00872805851281	-0.179003924920752	0
xpg-1	-0.316559811442752	0.150175414195635	-0.00947972182490615
C06A5.1	-0.577676966477263	0.690774580270214	-0.153547310189649
Y35H6.3	-1.20362029516401	0	0
nmy-1	-0.444660721950274	-0.310742827565206	-0.953327992454112
kin-18	-0.263794805242854	-0.959127659062076	-0.0264225329686646
let-526	-0.368913094848895	0.168552727728368	0.120052628787568
W02H5.8	-0.711261854306054	-0.734910150388508	5.11623976882784
gta-1	-0.654184687019636	-0.179021267209167	-1.58288630416393
F07C6.4	-0.428007400457135	-0.488004675672496	0.111720588394648
fbxa-65	-0.387987688975533	0.156077731888783	-0.270490504904415
F53F8.5	-0.507470232435103	1.3625709393129	-3.04523792103813
C05C10.5	-0.263933321594088	-0.427288105184404	0.298118437355563
F14E5.2	-0.269051132965622	0.157442156829495	-0.177452342524419
pam-1	-0.263837831830552	-0.587407468602201	0.205961413502638
hnd-1	-0.46173592911568	-0.349254652366761	-1.49814898303338
Y66D12A.6	-0.299746170244559	-0.249957851403438	-0.445976033234545
Y55F3BR.2	-0.774855853275224	-1.09894870559563	-0.650065157722184
T20G5.9	-0.244068044756524	-0.621927120595442	1.14617833266722
ekl-1	-0.250729700911974	0.398690485332448	-0.410320553488114
pqn-20	-0.435631980505381	0.558128227353601	-1.57878097327005
C08A9.8	-0.864743948106233	-0.369567096371482	0
C07D10.5	-0.415842044506612	-1.25786063624207	-0.708428531960822
lin-36	-0.392955206715464	-0.403393429258675	-0.949898669846586
ehs-1	-0.253513129184942	-0.563738799257606	0.435719515848095
F54H12.8	-1.06468351811686	0	0
B0432.13	-0.298386054006581	-0.183440104413276	-1.12672748543786
gip-1	-0.271962235598658	-0.299086887487565	0.496972032903024
adr-1	-0.25201304809812	0.305688078305456	0.29705848773006
him-17	-0.263098745985051	-0.120988298100424	-0.344778547197708
C05D11.9	-0.297312692111834	0.0710444696623677	0.00209802337394837
tag-250	-0.729719010185839	0.403074273139423	-3.72174351322429
crn-1	-0.253580530274562	-0.889791656713463	-0.0277666850142246
F40E3.7	-0.284800808120907	0	0
inft-2	-0.268364171060462	0.467607465834684	-0.872418971901013
F02E8.4	-0.26684078307703	-0.575274642721897	0.175904019795272
mut-14	-0.238655270410512	0.425590577089736	-0.413358672239326
cin-4	-0.47798246940101	0.619950470456718	0.0997574307595417
ppfr-2	-0.251618973099735	-0.112994721181146	-0.207837815134008
sec-3	-0.366650738041478	-0.310356266774167	-1.70062125984632
C04E6.13	-0.898251798548925	-3.54812639729664	0
rom-1	-0.330860908179611	-0.299912475267241	-0.76227342815184
xnp-1	-0.297860231263777	0.0354585492257251	0.130085366351637
JC8.7	-0.244538743609689	-1.25811406129471	-0.470152829185482
him-1	-0.241922347955802	0.0391229641920182	0.0768730470358358
B0361.2	-0.272723887221126	-0.446807703456018	-0.107178155429583
npp-3	-0.245080083260574	-0.0163200098608626	-0.430232151736979
T26A5.5	-0.270454321711625	-0.197914761261543	-0.0775197749425876
aos-1	-0.243164168514941	0.418189164293029	-0.359228519444906
ZK1307.1	-0.542477249666862	-2.22906968971748	-2.74625354351471
H05C05.1	-0.827823937454813	0.546275322432003	-2.67574363741817
C04E12.6	-0.646060485341793	0	0
T04C4.1	-0.439402885723218	-0.706057728885842	-1.59510977494853
cua-1	-0.246263370727828	0.918858831714405	-0.0246750992555536
mop-25.3	-0.24460554399684	0.00514304127887174	-0.192665702747765
Y67D2.6	-0.30465222498218	0.257707985081534	0.430414313882451
D2030.8	-0.238871472358483	-0.162713465618671	0.106854962561413
B0280.17	-0.667877082313829	0	0
K07F5.12	-0.233972915308689	-0.0756604679376052	-0.360397185769974
mut-2	-0.248834844481478	-0.12167665418347	-0.211560835044097
acdh-12	-0.242959380982891	-0.549314511833397	-0.315720838350729
B0303.4	-0.247570385138864	-0.0270937805279504	-0.308026600285586
ubc-6	-0.251440009071907	-0.447302145525688	0.0959453568603643
F58B3.7	-0.255037330503745	-0.240588218252012	0.0506693039133505
C08H9.2	-0.294073265449676	-0.728131593846625	0.0534494251347517
C04E12.4	-0.640443038529182	0	0
lbp-1	-0.439628541315881	0.298538184972693	-0.878348328235751
M151.4	-0.602151617543255	-4.1795239160874	0.225210741331591
utx-1	-0.351785072191121	-0.0515443686012899	0.391475898718423
hrpf-2	-0.242387469162767	-0.976354388572656	-0.021824093090827
C32E12.1	-0.986080252644041	0	0
gei-6	-0.233856663092795	-0.00183368514724369	-0.147648208850602
unc-36	-0.937221029104032	0.917426191292817	0.505957904097475
skp-1	-0.253836659816104	-0.401835015784546	0.198522258654951
csn-4	-0.32944135409436	0.633306817503406	-0.194532143595427
Y38C1AB.5	-0.907826426188946	0	0
Y38C1AB.1	-0.907822846149696	0	0
dna-2	-0.273806779791568	-0.253921512417227	-0.860147716267782
Y55F3AM.9	-0.276825753448587	-0.0319855819587853	-0.0292828938289696
Y45G5AM.2	-0.251282203220667	-0.103217923495515	0.158527183117845
rsr-2	-0.395590255959189	-0.126987060378123	-1.14751518258254
C32E12.4	-0.833766179024733	0.859474381903439	-2.34790348096248
R04A9.5	-0.316479673075172	0.434688780421198	-0.0304655664982897
C47E12.13	-0.514992729616397	-2.04228428722674	0
Y49E10.21	-0.602333352448423	0.407120506181022	1.62559427967093
F53F4.14	-0.29145360131362	0.00595647738513367	0.0542010313109079
exo-3	-0.238477681143979	0.0335420985348707	0.251255130983449
F09G2.9	-0.242831234682978	-0.608072665743446	-0.568523926347234
D1054.14	-0.23891681041861	0.192564367871366	0.0846265912773556
C27A12.2	-0.289186331690241	0.36028128316968	-0.416483829234484
W04A4.5	-0.27844516670565	-0.265714517387626	-0.803786733278919
C08B6.10	-0.443201599375954	-0.0507347769684943	0
C47D12.8	-0.260672232598881	-0.24112434289118	-0.939128034692569
meg-2	-0.270450370076726	-2.71193245609112	-0.653991387541964
erd-2	-0.238026118673008	0.490809983025503	-0.75401998238301
alh-7	-0.39403741420525	-0.00905797135391047	-1.09796608709007
csn-3	-0.240071279002352	-0.210085912707834	-0.286349950684337
klp-3	-0.619764760332481	-0.269083783866321	-0.401659712520638
Y105E8A.25	-0.568896625320966	0.135805314188062	0
sma-3	-0.509771855279233	0.0430269685469194	-2.42462754208051
C44E4.5	-0.225053732933293	-0.361825841823604	-0.219109599893269
C32E8.11	-0.33987417038098	0.37575216220744	0.0265722391784156
F53C11.5	-0.261558481535994	-0.453455038323551	-0.0178889622682003
let-60	-0.25075386333902	-0.132188331103513	-0.398668788688874
Y38C9A.1	-0.303476893640199	-0.301853557402376	-0.464141331599725
cyn-4	-0.258094689739542	0.0550532832265978	-0.478871729403626
D2092.5	-0.394987673414629	1.17076990735097	-0.4943829384364
C50F4.12	-0.32451595519475	0.00883772507373836	0.914836205804426
C04E12.2	-0.626904438369438	0	0
ztf-13	-0.391243207989976	2.60033348726776	-0.966971434769069
R03D7.1	-0.273914636728677	-0.14100454268183	-0.261158244207448
gex-2	-0.266934483239457	-0.187772974045729	-0.238691766828736
D2085.4	-0.260210878204916	0.091555927795417	0.0240216499243025
ncbp-1	-0.253509190185243	-0.256596759826089	-0.185081647948302
cpsf-2	-0.254760732518308	0.0103671871189253	-0.0663587562022013
Y59E9AL.4	-0.331018041957891	0.585782516931117	0
mmaa-1	-0.241907402506624	-0.345718984624306	-0.272105747086717
klp-12	-0.255653017375503	-0.0477576258920705	-0.438703923549627
ZK1248.7	-0.260841744231058	-1.28918150358341	0
K07C5.13	-0.830881202131471	0	0.468469370363193
bed-2	-0.401184753765764	-0.934471627200298	-1.68014517900751
B0524.6	-0.667872273447181	0.949345880125649	1.83380665501521
F46H5.4	-0.402651606701563	-0.623007273114111	-0.347429781194469
H04D03.3	-0.241575675339629	-1.4799417249602	4.14893137139163
nucb-1	-0.271145913506113	0.132262293916888	-0.554789977329905
mcm-4	-0.236941735071198	-0.575662342086468	-0.00152918961787818
Y57A10A.13	-0.252866999060062	-0.54938658228926	0.0230755625672148
sec-20	-0.357020555721012	-2.25598563801767	-0.669624412331868
tre-2	-0.315861681814241	-0.094321671064261	0.34604281645681
C04E6.7	-1.00736073917862	1.08359006305674	0
Y48C3A.12	-0.43399685189917	0.0594165943961208	1.38763475131606
T22C1.1	-0.23664090244151	0.149595242460479	-0.478379271683993
srbc-2	-0.634360434999586	0	0
raga-1	-0.235850258575887	0.209983862647395	-0.274712028340287
tlk-1	-0.255125000029395	-0.48356484137918	-0.522721148271133
sax-2	-0.270669617915654	-0.310843180801547	-0.00604160256513163
rev-1	-0.384620295855871	0.389745134346426	-0.319675128334689
qns-1	-0.220741385311122	-0.541446599464442	-0.432418591701875
Y32H12A.2	-0.23977507733292	0.293760219117999	-0.2382983428488
stim-1	-0.285298790094211	-0.330667194036686	-0.685470334358896
par-6	-0.269107261628575	0.0357125280397931	-0.0549100076173062
Y6B3B.4	-0.480421530422035	2.01211215659104	-0.287048202591869
rad-26	-0.249701719264152	0.426802441230567	-0.378589253026844
C14H10.2	-0.576973302514488	0.170435815373149	0.866053627505113
ZK1248.13	-0.247724166150328	-0.745225394295059	0.0857421011692034
srx-121	-0.638982454701752	0	0
daf-19	-0.287221591599957	0.0524176829302399	-0.576514675372089
F02E9.10	-0.249690661468195	0.352661773883189	0.502698543402652
Y13C8A.2	-0.407831281876461	-0.534418055736902	0
T13H5.6	-0.441223286048007	-0.0869544992705383	0.68883239607726
clec-80	-0.949242305831917	0	0
M05B5.4	-0.355649035189382	0.237595277030173	0.022695386862113
C09E7.4	-0.345543986162822	-0.24421938065637	-0.6551286016008
T23G11.7	-0.232777809466112	0.0554161082892274	-0.212921271786317
ZK1067.2	-0.819460724086	1.03838876662973	1.24550302804016
F54C4.4	-0.453615825397653	-0.300745240180805	0.762210890963941
cyn-16	-0.465684717764264	0.544922013386121	-3.55244097477344
chd-3	-0.333561449135651	-0.699601416493814	0.132613850943869
C04E12.10	-0.642786943494365	0	0
tag-315	-0.247396360181234	0.318175642164804	-0.465996539029568
bath-15	-0.271992835885349	0.112929660448779	-0.0961452521275009
eat-3	-0.244393886761826	-0.380633082851355	-0.833587291025634
F54H12.7	-0.93151791943216	0	0
Y79H2A.3	-0.327172553110816	-0.315600283711456	-0.362934256776318
Y71G12A.4	-0.658212338381751	-2.14080796360633	0.48019898242172
knl-2	-0.255320854819938	0.184653539605502	-0.63394011759562
ZK632.5	-0.299775489557007	-0.221405388691919	-1.60481186753989
taf-8	-0.264169187559038	-0.875893318676317	-0.147155963775379
sup-17	-0.250750070702318	-0.991425436723209	-0.542061183984501
F13H8.8	-0.701690157665774	3.60401669082677	0.09815389406189
T09E8.1	-0.237127872777306	-0.137877270781404	-0.326130165482884
T02G5.3	-0.578619009778595	0	0.0292117076963398
F21H12.6	-0.213707727199808	-0.377368258525763	-0.135122090899089
ncr-2	-0.936512169093163	0	0
R08E3.3	-0.302012923194012	0.189917491191363	-0.509525969456941
C04A11.2	-0.342549308107616	-0.0477018553571259	-0.0271380562228504
Y71F9AL.12	-0.382616270468151	0.887341208815424	0.71427072312112
C50F4.8	-0.84608773051267	0.845231767137778	0
C26H9A.2	-0.501327728759424	-1.03571957048118	-0.157142048531668
tsp-21	-0.30717764419452	0.531552111388323	-1.83803637690607
F02H6.4	-0.235601511038284	-0.691430080376606	0.363457909212625
eor-2	-0.248461330264531	-0.419986880260444	-0.334988796970977
D2005.4	-0.272732482104537	-1.43164245393423	-0.420986810554167
nhr-97	-0.697960073362507	-0.119752614325438	-0.644151826894496
cyn-15	-0.223356021440105	-0.140404339452883	-0.487276866522592
F56E10.1	-0.525956471159876	1.22847033276468	0
F55F10.1	-0.349965353492203	-0.826315657148192	0.105772201628999
eri-1	-0.222436604316967	-0.0568197715378871	0.0618919223557388
F46B6.6	-0.267899178546583	0.0864772467072492	0.0446579668652438
sms-3	-0.462550389520445	0.435799478818576	1.48571858286708
set-17	-0.222059677782725	-0.705132669049627	-0.264363670323151
Y47G6A.29	-0.607123398522737	1.17791364047293	0.636693665270817
Y65B4A.1	-0.232873308589095	-0.382714430496401	-0.402288588156631
T13H5.4	-0.230737894757771	0.0039213907459499	0.070614032888153
abl-1	-0.326541143855647	0.154175280413776	-0.909836461995925
pab-2	-0.379659511407437	-0.332745702908724	0.665688520818053
ceh-26	-1.04514739636947	0	0
M02D8.3	-0.368820364163747	0.0654119532411055	-0.793729697253751
gar-2	-1.18897716223934	0	0
R08D7.1	-0.236442820619744	0.12442015688737	0.55751527679178
srg-5	-1.16480421124506	0	0
C04H5.1	-0.500290347393408	0.373981638354049	0
F55G1.5	-0.488255380562404	0.770251773870993	-2.36387455198166
T28A8.3	-0.238465366206639	0.561194353094998	0.246740226605165
uaf-1	-0.244306315536793	-0.459197430375761	-0.493686927039958
imp-1	-0.247969366960144	0.212127271077922	-0.302883596048844
zhp-3	-0.204347695228337	0.0301833320739879	-0.147938387532966
puf-9	-0.364886752341641	0.558596710817202	-0.356050984302772
C32D5.7	-0.423087323771822	-0.191186925866888	1.38062570603717
Y82E9BR.18	-0.272113878110349	-0.0525560226124158	-0.257627205787433
gei-11	-0.232892944357545	0.412600659564038	-0.288325703883847
B0495.5	-0.452494995544109	-0.387983929821721	-0.624384752744899
gly-13	-0.426770249674076	1.12332160307875	-0.670968705497337
tag-229	-0.215455998537173	0.929696803205554	-0.443020284752063
D2030.1	-0.227472181638166	0.964963340926468	-0.865570909747037
sqv-6	-0.825717552791494	0.922724103081005	-4.66869743666908
tig-3	-0.617180198706451	0.327022103558302	0
F58B3.4	-0.270895272822733	0.548632877958932	-0.104074103790648
dnj-11	-0.233882843854277	-0.316030253228069	-0.0565662608477084
apd-3	-0.273762537753499	-0.422930964372154	-0.516080838293896
Y97E10AR.4	-0.226538528063421	-0.102844537181232	0.252212240010179
san-1	-0.220601915938383	-0.144584487801276	0.123182827626818
C37C3.2	-0.226899115939422	-0.187782626806671	-0.334548450019763
sec-24.2	-0.257906614127974	-0.676302654245863	-1.10825606919498
spon-1	-0.594738678237751	0.94408619015308	0
M199.2	-0.288977208105732	0.951317062987131	-0.180679766452342
epc-1	-0.424715898454608	-0.466023296752294	-0.261575913963267
cul-1	-0.199347458645054	-0.520098060274004	0.169671239010566
mfap-1	-0.268168379373519	0.168120101758249	-0.243787986279892
D2013.6	-0.233339638708557	-1.0275802569569	0.10142131326575
C16C10.3	-0.235447798737717	-0.0901066609436643	0.0486826619104613
czw-1	-0.224237463547136	0.0824693023917904	-0.181292801311032
rbg-3	-0.216714395791567	-0.0190659114447083	0.0569344990173927
pde-2	-0.266951755997448	-0.0258055385535886	-0.942170624735406
mcm-5	-0.227663830476802	-0.247874958996193	-0.0665417483986277
Y17G7B.3	-0.438942182714146	0.122804724364008	2.02918479010591
flh-2	-0.28451551847156	-0.184299782024469	-0.212527249888111
coq-6	-0.230049717226517	0.476594242636699	-0.280134991515161
sas-6	-0.219377881144942	0.208586096377527	-0.097698894743094
T13F2.6	-0.207331739810824	-0.44321651821047	0.00145093779164076
nsy-1	-0.333561536791492	-0.690095054094964	0.118716266352802
ccdc-55	-0.242988278133	0.220157893699721	-0.541126660552054
C04E12.5	-0.630803429025267	0	0
C45G9.5	-0.239993693489926	0.369114903797064	0.709262273939915
C17B7.12	-0.635570220033176	0	0
app-1	-0.220288875218976	0.025476285918285	-0.362983551681036
cit-1.2	-0.341738125053419	1.01724953030418	1.58996338118787
Y116A8C.9	-0.482200233876581	0.772037831648179	-2.41586882373472
M02E1.1	-0.318908229702085	-0.213990041787044	-0.300221708444432
Y37D8A.2	-0.338583372854632	-1.0932016744495	-0.30078578409438
ric-8	-0.351129151904173	0.259347147817364	-0.666342332999651
cpsf-1	-0.28761629362711	-0.0825439118317103	-0.171891125493186
rbc-1	-0.47595965034103	-0.458701781644784	0.775774535814088
Y57G7A.10	-0.220604773513195	-0.110062081073911	-0.115400998891216
C17B7.2	-0.595898804961241	0	0
crn-3	-0.249523219885976	0.719899590241133	-0.0169475151720746
adr-2	-0.216098788666147	0.116563030071004	-0.190290358207752
Y53H1A.2	-0.235893353499171	-0.370497920179004	-0.56282348443301
